gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,date_column,year,numeric_rating,countryrating,ch,wcap,ICOV,ROA,LDTC,SDTD,OM,Z_score,xint,lt
,2007-10-26,426722,Toyo Property Co. Ltd.,Corporates,Property & Real Estate,JPN,FCLONG,BBB-,,,1,2007-10-26,2007,14,20.5,,,,,,,,,,
,2007-10-17,426768,JSC SP Severnaya Verf,Corporates,Aerospace & Defense,RUS,STDLONG,B,,,1,2007-10-17,2007,9,12.431451612903226,,,,,,,,,,
,2007-10-10,426772,NV Television LLC,Corporates,Media & Entertainment,USA,STDLONG,B,,,1,2007-10-10,2007,9,19.058823529411764,,,,,,,,,,
,2007-10-10,426773,NV Broadcasting LLC,Corporates,Media & Entertainment,USA,STDLONG,B,,,1,2007-10-10,2007,9,19.058823529411764,,,,,,,,,,
,2007-10-10,426774,Parkin Broadcasting LLC,Corporates,Media & Entertainment,USA,STDLONG,B,,,1,2007-10-10,2007,9,19.058823529411764,,,,,,,,,,
241326.0,2007-10-23,426862,Melrose Resources PLC,Corporates,Energy,GBR,STDLONG,B-,,,1,2007-10-23,2007,8,19.14,9.920893851639343,17.461122377322404,3.051330327115199,0.046551353459382716,0.3237201983294152,0.18219409868664224,0.3747742233997721,2.6012701521801875,11.82804331147541,209.968320152459
64867.0,2012-09-12,426900,Silverleaf Resorts Inc.,Corporates,Hotels & Gaming,USA,STDLONG,B-,,,1,2012-09-12,2012,8,16.573033707865168,12.855,,1.2958185575084409,0.008340009366569603,0.44512708561252234,,0.18533447248012191,,33.1845,470.2585
125457.0,2008-08-28,427009,Rio Paranapanema Energia S.A,Corporates,Electric,BRA,STDLONG,BB,,,1,2008-08-28,2008,12,14.794117647058824,25.004053153119532,-27.477984838237475,2.2030237007024813,0.026760704867065683,0.28089967451814396,0.20610902714000837,0.4123855735027782,13.895535129512211,53.30237906076494,578.5310108724351
,2007-10-10,427072,Guitar Center Holdings Inc.,Corporates,Retailing,USA,STDLONG,B-,,,1,2007-10-10,2007,8,19.058823529411764,,,,,,,,,,
,2010-03-29,427081,Hoffmaster Group Inc.,Corporates,Consumer Products,USA,STDLONG,B,,,1,2010-03-29,2010,9,15.691176470588236,,,,,,,,,,
270885.0,2007-10-23,427087,Tata Consultancy Services Ltd.,Corporates,Information Technology,IND,FCLONG,BBB,,,1,2007-10-23,2007,15,12.941176470588236,145.9951116711819,650.2674387458422,48.66040589093862,0.26556979568282874,0.018332643878654162,0.9113432723597308,0.2796320932203693,13.895535129512211,2.5254671033536362,620.0445070483732
,2015-07-21,427141,Spirit Airlines LLC,Corporates,Transportation,USA,FCLONG,BB-,,,1,2015-07-21,2015,11,16.573033707865168,,,,,,,,,,
145512.0,2007-11-08,427144,APP Pharmaceuticals Inc.,Corporates,Health Care,USA,STDLONG,BB,,,1,2007-11-08,2007,12,19.058823529411764,22.23,195.75400000000002,10.662813240468155,0.09816188587267517,0.03012859981988575,0.7780344804252062,0.23659209557990968,13.895535129512211,13.927,308.4586666666667
252658.0,2015-04-03,427166,Aeon Mall Co. Ltd.,Corporates,Property & Real Estate,JPN,STDLONG,BBB+,,,1,2015-04-03,2015,16,20.304878048780488,514.4381401337415,,17.491373142042026,0.030907384854287363,0.24916446838028608,,0.23673335185771305,,26.68130489912321,5096.136663719029
,2007-10-15,427286,Indianapolis Downs LLC,Corporates,Hotels & Gaming,USA,STDLONG,B,,,1,2007-10-15,2007,9,19.058823529411764,,,,,,,,,,
,2007-10-15,427318,Varel Funding LLC,Corporates,Energy,USA,STDLONG,B,,,1,2007-10-15,2007,9,19.058823529411764,,,,,,,,,,
,2007-10-18,427469,MCNA Cable Holdings LLC,Corporates,Media & Entertainment,USA,STDLONG,B,,,1,2007-10-18,2007,9,19.058823529411764,,,,,,,,,,
182331.0,2013-03-14,427680,SMART Technologies Inc.,Corporates,Information Technology,CAN,FCLONG,B,,,1,2013-03-14,2013,9,19.92391304347826,118.64766666666667,176.17566666666667,3.4880967361023405,0.023568373449969277,0.58416237829906,0.27650961444012784,0.09819644790214092,1.0341560243093832,20.017,558.2906666666667
221858.0,2007-10-24,427822,Reckitt Benckiser Group PLC,Corporates,Consumer Products,GBR,STDLONG,A+,,,1,2007-10-24,2007,19,19.14,255.55256362227715,-548.4872935264615,35.94444444444444,0.14293398005410382,0.01722966334653042,0.6854177267652076,0.2044846161040528,4.701132343417556,58.16057525638147,5129.071862926117
166639.0,2008-04-03,427841,CTC Media Inc.,Corporates,Media & Entertainment,USA,STDLONG,BB-,,,1,2008-04-03,2008,11,19.058823529411764,166.30499999999998,219.87733333333333,48.66040589093862,0.20810143012054158,0.04586355731944949,0.6597846602025812,0.40162490996175465,13.895535129512211,3.4339999999999997,77.64866666666667
,2007-11-08,427842,Jebel Ali Free Zone (FZE),Corporates,Commercial & Professional Services,ARE,STDLONG,A+,,,1,2007-11-08,2007,19,,,,,,,,,,,
,2007-11-09,427851,Grupo M Holding S.A.,Corporates,Retailing,CRI,STDLONG,BB-,,,1,2007-11-09,2007,11,,,,,,,,,,,
,2007-10-25,427857,Qualitest Pharmaceuticals Inc.,Corporates,Health Care,USA,STDLONG,B,,,1,2007-10-25,2007,9,19.058823529411764,,,,,,,,,,
,2008-12-19,427883,Global A&T Electronics Ltd.,Corporates,Information Technology,SGP,STDLONG,B,,,1,2008-12-19,2008,9,,,,,,,,,,,
,2007-10-26,427925,Panama Canal Railway Co.,Corporates,Transportation,CYM,STDLONG,BB,,,1,2007-10-26,2007,12,,,,,,,,,,,
,2007-11-05,428022,Automotive Glass & Services Inc.,Corporates,Automobiles & Components,USA,STDLONG,B+,,,1,2007-11-05,2007,10,19.058823529411764,,,,,,,,,,
,2011-05-06,428048,Pittsburgh Glass Works LLC,Corporates,Automobiles & Components,USA,FCLONG,B+,,,1,2011-05-06,2011,10,15.727272727272727,,,,,,,,,,
30234.0,2007-11-05,428064,McMoRan Oil & Gas,Corporates,Energy,USA,STDLONG,B-,,,1,2007-11-05,2007,8,19.058823529411764,117.348,72.37266666666667,-2.468095346521354,-0.11620457230207219,0.7064392340153498,0.26091642410563176,-0.4330797486511394,-0.737923209525408,14.679000000000002,439.08099999999996
176872.0,2007-10-30,428065,Barzel Industries Inc.,Corporates,Metals & Mining,USA,STDLONG,B,,,1,2007-10-30,2007,9,19.058823529411764,0.262,-0.143,,,0.0,1.0,,,,0.857
10631.0,2007-11-01,428153,Total System Services Inc.,Corporates,Information Technology,USA,STDLONG,BBB,,,1,2007-11-01,2007,15,19.058823529411764,286.166,284.81966666666665,48.66040589093862,0.13592631555536058,0.002759979670186497,0.6982067107092619,0.1770201951186741,9.454036920594248,0.6293333333333333,406.204
,2007-11-06,428204,ProQuest LLC,Corporates,Commercial & Professional Services,USA,STDLONG,B+,,,1,2007-11-06,2007,10,19.058823529411764,,,,,,,,,,
278187.0,2010-04-19,428239,Yanlord Land Group Ltd.,Corporates,Property & Real Estate,SGP,STDLONG,BB,,,1,2010-04-19,2010,12,23.0,555.6370880583618,,9.325191402151246,0.051304199946544726,0.24465772636512328,,0.5196016849966277,,58.0336117437742,1792.2915564266907
8512.0,2008-01-11,428339,PDC Energy Inc.,Corporates,Energy,USA,STDLONG,B,,,1,2008-01-11,2008,9,19.058823529411764,123.06233333333334,-15.621,37.16274225352458,0.13093399678007797,0.13654040211078808,0.5257218522978904,0.15826266672897157,2.1172310835706667,5.668,479.719
,2007-11-13,428341,Local Insight Regatta Holdings Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,B+,,,1,2007-11-13,2007,10,19.058823529411764,,,,,,,,,,
178921.0,2007-11-15,428360,Gastar Exploration Inc.,Corporates,Energy,USA,STDLONG,CCC+,,,1,2007-11-15,2007,7,19.058823529411764,,,,,,,,,,
,2007-11-07,428419,POSCO Engineering & Construction Co. Ltd.,Corporates,Capital Goods,KOR,FCLONG,BBB+,,,1,2007-11-07,2007,16,17.307692307692307,,,,,,,,,,
,2007-11-08,428441,JAFZ Sukuk Ltd.,Corporates,Property & Real Estate,ARE,STDLONG,A+,,,1,2007-11-08,2007,19,,,,,,,,,,,
221523.0,2008-07-09,428442,Molibdenos y Metales S.A.,Corporates,Metals & Mining,CHL,CAVALLONG,mxAA,,,1,2008-07-09,2008,21,18.5,31.075999999999997,352.5303333333333,9.644666759297856,0.125337443822602,0.17924051575460231,0.6985919741109076,0.08464310848796075,3.8977394937587593,21.591,764.121
154758.0,2007-11-09,428543,ModivCare Inc.,Corporates,Health Care,USA,STDLONG,B+,,,1,2007-11-09,2007,10,19.058823529411764,20.118,41.82833333333333,20.43337707573942,0.07376266399884794,0.044177437538010254,0.7706949460128425,0.1056239646234251,8.338517048619648,0.7736666666666666,27.456
,2012-11-16,428590,Reliance Intermediate Holdings L.P.,Corporates,Business and Consumer Services,CAN,FCLONG,BB+,,,1,2012-11-16,2012,13,19.98384491114701,,,,,,,,,,
,2012-11-16,428591,Reliance L.P.,Corporates,Building Materials,CAN,FCLONG,BB+,,,1,2012-11-16,2012,13,19.98384491114701,,,,,,,,,,
,2007-11-15,429420,Angel Trains Group Ltd.,Corporates,Transportation,GBR,STDLONG,A,,,1,2007-11-15,2007,18,19.14,,,,,,,,,,
,2007-11-15,429421,Angel Trains International Ltd.,Corporates,Transportation,GBR,STDLONG,A,,,1,2007-11-15,2007,18,19.14,,,,,,,,,,
259013.0,2008-02-11,429859,Saudi Telecom Co.,Corporates,Telecom Services,SAU,FCLONG,A+,,,1,2008-02-11,2008,19,19.5,1091.2001149302732,274.49172032840477,48.66040589093862,0.24346284425921771,0.06308203714005016,0.7047184749468555,0.38216571139346817,13.895535129512211,0.0,5049.5212057919425
209258.0,2013-10-25,430043,Tullow Oil,Corporates,Energy,GBR,FCLONG,BB,,,1,2013-10-25,2013,12,19.49411764705882,325.2,-163.06666666666663,4.1433714498789405,0.04467308948589943,0.22227901891096855,0.2977254024370395,0.2863677471221631,3.2267658636318264,130.43333333333334,4812.466666666667
,2007-11-21,430079,"FEMSA Comercio, S. A. de C. V.",Corporates,Retailing,MEX,CAVALLONG,mxAAA,,,1,2007-11-21,2007,23,18.34,,,,,,,,,,
,2007-11-27,430519,"TravelClick, Inc.",Corporates,Information Technology,USA,STDLONG,B,,,1,2007-11-27,2007,9,19.058823529411764,,,,,,,,,,
,2011-06-20,430949,Mobilitie Investments II LLC,Corporates,Telecom Services,USA,FCLONG,B,,,1,2011-06-20,2011,9,15.727272727272727,,,,,,,,,,
,2007-11-30,430957,PCI Gaming Authority,Corporates,Hotels & Gaming,USA,STDLONG,BB-,,,1,2007-11-30,2007,11,19.058823529411764,,,,,,,,,,
273168.0,2013-08-22,430958,Inmarsat PLC,Corporates,Telecom Services,GBR,FCLONG,BB+,,,1,2013-08-22,2013,13,19.49411764705882,286.4666666666667,-113.73333333333335,4.58601307432124,0.07119681338732876,0.4214916397018398,0.2980999200093232,0.3883492554135959,2.0779127583916024,110.76666666666667,2341.4666666666667
222301.0,2007-12-02,431250,Crown Resorts Ltd.,Corporates,Hotels & Gaming,AUS,STDLONG,BBB,,,1,2007-12-02,2007,15,22.270833333333332,0.0,0.0,2.926229508196721,,,,0.2061200923787529,,91.92980241958944,0.0
,2024-04-19,431659,Mahle GmbH,Corporates,Capital Goods,DEU,STDLONG,BB,,,1,2024-04-19,2024,12,20.58139534883721,,,,,,,,,,
271182.0,2007-12-07,431791,Elpida Memory Inc.,Corporates,Information Technology,JPN,STDLONG,BB-,,,1,2007-12-07,2007,11,20.5,1091.2001149302732,1116.008937430059,6.027737832170989,0.025879214079081326,0.3240278430944497,0.43804532572066784,0.0710773195272672,1.696586038775754,39.02662881795521,3178.1295271138224
286426.0,2014-01-10,432370,China Aoyuan Group Ltd.,Corporates,Property & Real Estate,CYM,FCLONG,B,,,1,2014-01-10,2014,9,,323.44413949740346,,3.0809284364394007,0.031881609966381064,0.17282034901755458,,0.3223465194966812,,90.7660090683753,2487.770199810638
11228.0,2007-12-10,432500,Vulcan Materials Co.,Corporates,Building Materials,USA,STDLONG,A-,,,1,2007-12-10,2007,17,19.058823529411764,200.606,604.89,14.088447818615416,0.10775674278749786,0.11636751384667676,0.3337578987468394,0.17190259884574707,5.127818505078802,37.55,1512.205
7363.0,2007-12-13,433319,MidCon LLC,Corporates,Gas,USA,STDLONG,BBB-,,,1,2007-12-13,2007,14,19.058823529411764,,,,,,,,,,
7363.0,2007-12-13,433340,NGPL PipeCo LLC,Corporates,Energy,USA,STDLONG,BBB-,,,1,2007-12-13,2007,14,19.058823529411764,,,,,,,,,,
,2007-12-14,433562,Organismo de Carreteras de Cuota Puebla,Corporates,Transportation,MEX,CAVALLONG,mxBBB-,,,1,2007-12-14,2007,14,18.34,,,,,,,,,,
,2007-12-21,433619,Numonyx B.V.,Corporates,Information Technology,NLD,STDLONG,B,,,1,2007-12-21,2007,9,23.0,,,,,,,,,,
,2008-03-07,433620,Hungarian State Railways Co. Ltd. (MAV),Corporates,Transportation,HUN,STDLONG,BBB-,,,1,2008-03-07,2008,14,16.558139534883722,,,,,,,,,,
,2008-01-10,434054,Landmark FBO LLC,Corporates,Transportation,USA,STDLONG,B,,,1,2008-01-10,2008,9,19.058823529411764,,,,,,,,,,
286346.0,2012-10-26,434407,SOHO China Ltd.,Corporates,Property & Real Estate,CYM,STDLONG,BB+,,,1,2012-10-26,2012,13,,1091.2001149302732,,14.532686672101356,0.07616346136242437,0.19075952054427994,,0.5963079658590912,,85.16988802440824,4247.45872556057
6304.0,2008-04-28,434699,KLA Corp.,Corporates,Information Technology,USA,STDLONG,BBB,,,1,2008-04-28,2008,15,19.058823529411764,908.7370000000001,1442.189,48.66040589093862,0.10481385488464011,0.0,1.0,0.2306397005615498,8.123858449589024,2.235333333333333,1002.5166666666668
,2007-12-28,435054,Boise Paper Holdings LLC,Corporates,Containers & Packaging,USA,STDLONG,BB-,,,1,2007-12-28,2007,11,19.058823529411764,,,,,,,,,,
100060.0,2014-08-29,435306,Travis Perkins PLC,Corporates,Capital Goods,GBR,STDLONG,BB+,,,1,2014-08-29,2014,13,19.416666666666668,157.12090311837213,136.91270574446693,11.628286040186014,0.05660071017060655,0.09413430798444988,0.7053563060136199,0.06287683193826286,2.73762493236527,42.38224141452704,3202.029171437957
5387.0,2008-01-08,435560,Entergy Gulf States Louisiana LLC,Corporates,Electric,USA,STDLONG,BBB,,,1,2008-01-08,2008,15,19.058823529411764,104.59666666666665,94.122,2.686319230461096,0.02847770366929217,0.3035256080431304,0.1644063252851261,0.11053183207346179,0.774278337197465,146.659,5279.598333333333
179236.0,2008-01-08,435579,Entergy Texas Inc.,Corporates,Electric,USA,STDLONG,BBB,,,1,2008-01-08,2008,15,19.058823529411764,297.082,268.569,1.6915190615835778,0.01633630479722476,0.3060545887269211,0.2605077890549772,0.08087954443349488,,85.25,2602.498
176248.0,2008-01-07,435799,Atlas Energy Resources LLC,Corporates,Energy,USA,STDLONG,B+,,,1,2008-01-07,2008,10,19.058823529411764,13.445666666666668,-86.794,4.474661544090743,0.1184542163815492,0.1304774968447174,0.6174837970843935,0.19930993476515513,,32.796,460.71999999999997
,2008-01-29,435860,Forbes Energy Services LLC,Corporates,Energy,USA,STDLONG,B,,,1,2008-01-29,2008,9,19.058823529411764,,,,,,,,,,
,2008-02-01,435919,Elyria Foundry Co. LLC,Corporates,Capital Goods,USA,STDLONG,B,,,1,2008-02-01,2008,9,19.058823529411764,,,,,,,,,,
286027.0,2007-12-25,436180,Big Sun Energy Technology Inc.,Corporates,Information Technology,TWN,TAIWALONG,twB+,,,1,2007-12-25,2007,10,20.166666666666668,,,,,,,,,,
,2008-01-15,436419,ITC Midwest LLC,Corporates,Electric,USA,STDLONG,BBB,,,1,2008-01-15,2008,15,19.058823529411764,,,,,,,,,,
166554.0,2008-01-15,436547,Goodman Global Inc.,Corporates,Building Materials,USA,STDLONG,B+,,,1,2008-01-15,2008,10,19.058823529411764,17.674,305.0365,2.272114446797999,0.027427936212994386,0.6000338709427138,0.2377947965617941,0.10415939180508355,2.4109300253420254,77.119,1195.519
275674.0,2008-04-14,436795,Nine Dragons Paper (Holdings) Ltd.,Corporates,Paper & Forest Products,CHN,STDLONG,BBB-,,,1,2008-04-14,2008,14,17.071428571428573,127.33626443780996,21.695233332794135,4.8798879023913475,0.07226208784595455,0.2387885147863279,0.5507040357846328,0.1725447691388411,5.284865345449871,36.03920364591552,1062.9771637328915
162459.0,2009-06-24,436839,HighPoint Resources Corp.,Corporates,Energy,USA,STDLONG,BB-,,,1,2009-06-24,2009,11,17.927272727272726,48.223333333333336,32.717,7.955554508785579,0.04210045333905039,0.19272341054471354,0.259253155319867,0.2439433824335884,2.2878388679650423,14.509,631.4816666666667
,2008-03-25,437019,Grand Circle Holdings LLC,Corporates,Hotels & Gaming,USA,STDLONG,B,,,1,2008-03-25,2008,9,19.058823529411764,,,,,,,,,,
17947.0,2009-03-19,437250,Gold Fields Ltd.,Corporates,Metals & Mining,ZAF,STDLONG,BBB-,,,1,2009-03-19,2009,14,16.923076923076923,265.93333333333334,146.4,11.533874398107976,0.05772621734940917,0.0978128464703741,0.2721903417490673,0.20779976175846424,3.8047891424758755,54.4,2203.5666666666666
,2010-01-21,437285,Seven Seas Cruises S de R.L.,Corporates,Hotels & Gaming,PAN,STDLONG,B,,,1,2010-01-21,2010,9,12.333333333333334,,,,,,,,,,
61781.0,2008-01-24,437300,Axcan Pharma Inc.,Corporates,Health Care,CAN,STDLONG,B+,,,1,2008-01-24,2008,10,19.959923664122137,105.157,209.05733333333333,13.32179281827913,0.0610837105115252,0.12585473386991886,0.4263394587300359,0.2325992700321352,4.079376748381006,6.192,198.20333333333335
61781.0,2008-09-17,437301,Aptalis Pharma Inc.,Corporates,Health Care,CAN,STDLONG,B+,,,1,2008-09-17,2008,10,19.959923664122137,105.157,209.05733333333333,13.32179281827913,0.0610837105115252,0.12585473386991886,0.4263394587300359,0.2325992700321352,4.079376748381006,6.192,198.20333333333335
288562.0,2008-05-19,438461,Magnesita Refratarios S.A.,Corporates,Building Materials,BRA,STDLONG,BB,,,1,2008-05-19,2008,12,14.794117647058824,61.682306452890835,126.56481247201161,5.901648414289011,,0.04984361608820237,0.7076289867860247,0.06798094408747264,,9.18600558369106,315.5999765440417
202995.0,2008-02-11,438467,Shinsegae Co. Ltd.,Corporates,Retailing,KOR,STDLONG,A-,,,1,2008-02-11,2008,17,17.307692307692307,182.80504807473503,-1085.7851666666668,6.859369014021355,0.0617939951480232,0.22593051787192522,0.5827188862489958,0.08141098417155522,2.6188952606171445,118.8710074035924,4932.81466978598
277495.0,2008-03-07,438473,C.A.T. oil AG,Corporates,Energy,AUT,STDLONG,B+,,,1,2008-03-07,2008,10,22.235294117647058,42.57805391860597,110.6133557909958,48.151144154845646,0.11711533757784577,0.01845914407283463,0.7470870184175652,0.17944096768594928,13.895535129512211,1.515110534850759,42.63224468426205
200864.0,2009-10-30,438919,Bumi Resources Tbk. PT,Corporates,Metals & Mining,IDN,STDLONG,BB,,,1,2009-10-30,2009,12,9.063492063492063,51.241,298.52866666666665,12.477025101253682,0.16320024261551497,0.22980886592909452,0.49046270586189894,0.21271869897906917,3.2646213994913764,59.869,2246.2253333333333
,2008-04-15,438979,FireKeepers Development Authority,Corporates,Hotels & Gaming,USA,STDLONG,B,,,1,2008-04-15,2008,9,19.058823529411764,,,,,,,,,,
,2010-04-29,439082,Finspace S.A.,Corporates,Information Technology,THA,STDLONG,B+,,,1,2010-04-29,2010,10,16.944444444444443,,,,,,,,,,
208304.0,2008-03-25,439100,PT Semen Indonesia (Persero) Tbk,Corporates,Building Materials,IDN,STDLONG,BB,,,1,2008-03-25,2008,12,9.063492063492063,175.4579169365256,292.356739122115,48.66040589093862,0.17381759442666941,0.015972954372214652,0.7829050898479295,0.22037893948362772,13.895535129512211,8.754363610196206,229.42312569634487
179621.0,2008-03-05,439259,Philip Morris International Inc.,Corporates,Consumer Products,USA,STDLONG,A,,,1,2008-03-05,2008,18,19.058823529411764,1091.2001149302732,1442.189,27.717116908717866,0.21167920819836322,0.1295737473080655,0.5517301039605942,0.39199597962806576,,319.5,14247.5
28877.0,2008-03-25,439345,Keurig Dr Pepper Inc.,Corporates,Consumer Products,USA,STDLONG,BBB-,,,1,2008-03-25,2008,14,19.058823529411764,42.627833333333335,100.13166666666666,9.92341893120466,0.06064510200226838,0.26893216062887426,0.423836589416307,0.08738122049754386,6.348203123091802,4.655666666666667,160.19583333333333
316577.0,2010-07-15,439348,Merlin Entertainments PLC,Corporates,Media & Entertainment,GBR,STDLONG,B,,,1,2010-07-15,2010,9,19.323943661971832,147.18084507635305,-110.06568687933229,0.9178602962679664,,0.8468362365258987,0.10051360205875998,0.2346198756349134,,289.41762159398166,3641.370712816304
2337.0,2008-03-10,440042,Resolute Forest Products Inc.,Corporates,Paper & Forest Products,USA,STDLONG,B-,,,1,2008-03-10,2008,8,19.058823529411764,108.0,301.4,-0.298381818881563,-0.03355332398265576,0.4745874254208921,0.1768793690860857,-0.020757286729201914,0.7863084911808874,214.79999999999998,5300.766666666666
,2008-03-17,440259,OJSC KD Group,Corporates,Property & Real Estate,RUS,STDLONG,B-,,,1,2008-03-17,2008,8,12.576119402985075,,,,,,,,,,
179657.0,2008-03-21,441099,Hillenbrand Inc.,Corporates,Capital Goods,USA,STDLONG,BBB,,,1,2008-03-21,2008,15,19.058823529411764,9.9,94.45,48.66040589093862,0.26556979568282874,0.0,0.5605197302303399,0.25117280175266843,,0.0,136.3
,2008-04-01,441199,Rovi Corp.,Corporates,Information Technology,USA,STDLONG,B+,,,1,2008-04-01,2008,10,19.058823529411764,,,,,,,,,,
,2008-03-26,441539,FortisAlberta Inc.,Corporates,Electric,CAN,STDLONG,A-,,,1,2008-03-26,2008,17,19.959923664122137,,,,,,,,,,
