gvkey,ratingdate,entity_id,entname,sectordescription,industrydescription,countrycode,ratingtypecode,currentratingsymbol,priorratingsymbol,regulatoryindicator,unsol,date_column,year,numeric_rating,countryrating
,2017-04-19,595295,Constantin Investissement 3,Corporates,Health Care,FRA,FCLONG,B+,,,N,2017-04-19,2017,10,19.90995260663507
319193.0,2017-02-28,595296,HSS Hire Group PLC,Corporates,Capital Goods,GBR,STDLONG,BB-,,,N,2017-02-28,2017,11,19.52069716775599
,2017-03-20,595298,"CEOC, LLC",Corporates,Media & Entertainment,USA,FCLONG,B+,,,N,2017-03-20,2017,10,16.573033707865168
,2017-03-06,595677,Rain Carbon Inc.,Corporates,Chemicals,USA,STDLONG,B+,,,N,2017-03-06,2017,10,16.573033707865168
,2024-10-18,595696,ASK Chemicals Deutschland Holdings GmbH,Corporates,Chemicals,DEU,FCLONG,CCC+,,,N,2024-10-18,2024,7,20.58139534883721
,2019-05-30,595713,BI Group Development TOO,Corporates,Property & Real Estate,KAZ,KAZLONG,kzBB-,,,N,2019-05-30,2019,11,15.242038216560509
175004.0,2017-03-30,595793,ORBCOMM Inc.,Corporates,Telecom Services,USA,STDLONG,B,,,N,2017-03-30,2017,9,16.573033707865168
,2017-05-31,595834,Tunghsu Group Co. Ltd.,Corporates,Capital Goods,CHN,FCLONG,B+,,,N,2017-05-31,2017,10,18.25925925925926
,2018-04-10,595836,Highline Aftermarket Acquisition LLC,Corporates,Business and Consumer Services,USA,FCLONG,B,,,N,2018-04-10,2018,9,16.573033707865168
,2019-09-05,595983,Jinjiang International Holding Co. Ltd.,Corporates,Hotels & Gaming,CHN,FCLONG,BBB,,,N,2019-09-05,2019,15,18.35483870967742
,2017-03-10,596136,Obol France 3 SAS,Corporates,Business and Consumer Services,FRA,FCLONG,B+,,,N,2017-03-10,2017,10,19.90995260663507
19516.0,2017-03-21,596140,Installed Building Products Inc,Corporates,Homebuilding,USA,STDLONG,BB-,,,N,2017-03-21,2017,11,16.573033707865168
10441.0,2017-04-07,596336,Tennant Co.,Corporates,Capital Goods,USA,FCLONG,BB,,,N,2017-04-07,2017,12,16.573033707865168
,2017-03-21,596494,Spectrum Holdings III Corp.,Corporates,Health Care,USA,FCLONG,B,,,N,2017-03-21,2017,9,16.573033707865168
3336.0,2017-03-13,596604,DXC Technology Co.,Corporates,Information Technology,USA,STDLONG,BBB,,,N,2017-03-13,2017,15,16.573033707865168
,2024-10-18,596833,ASK Chemicals GmbH,Corporates,Chemicals,DEU,STDLONG,CCC+,,,N,2024-10-18,2024,7,20.58139534883721
,2021-07-30,596993,Comdata SpA,Corporates,Commercial & Professional Services,ITA,STDLONG,SD,,,N,2021-07-30,2021,2,17.242957746478872
,2017-04-04,597133,A2Z Wireless Holdings Inc.,Corporates,Retailing,USA,FCLONG,B,,,N,2017-04-04,2017,9,16.573033707865168
28370.0,2017-03-29,597395,Playa Hotels & Resorts N.V.,Corporates,Hotels & Gaming,NLD,FCLONG,B,,,N,2017-03-29,2017,9,22.387096774193548
184551.0,2017-03-30,597415,MaxLinear Inc.,Corporates,Information Technology,USA,FCLONG,BB-,,,N,2017-03-30,2017,11,16.573033707865168
,2017-04-10,597540,Burger King France SAS,Corporates,Retailing,FRA,FCLONG,B-,,,N,2017-04-10,2017,8,19.90995260663507
,2017-03-24,597548,KNB Holdings Corp.,Corporates,Capital Goods,USA,STDLONG,B,,,N,2017-03-24,2017,9,16.573033707865168
264397.0,2017-03-30,597576,Cardtronics plc,Corporates,Information Technology,GBR,FCLONG,BB+,,,N,2017-03-30,2017,13,19.52069716775599
,2018-11-22,597594,Guangxi Liuzhou Dongcheng Investment & Development Group Co. Ltd.,Corporates,Capital Goods,CHN,FCLONG,BB,,,N,2018-11-22,2018,12,18.35483870967742
,2022-03-11,597893,"Victra Holdings, LLC",Corporates,Retailing,USA,FCLONG,B,,,N,2022-03-11,2022,9,16.573033707865168
,2017-04-07,598053,Tempo Acquisition LLC,Corporates,Commercial & Professional Services,USA,STDLONG,B,,,N,2017-04-07,2017,9,16.573033707865168
13789.0,2017-04-04,598194,Air Methods LLC,Corporates,Health Care,USA,STDLONG,B,,,N,2017-04-04,2017,9,16.573033707865168
149762.0,2017-04-17,598317,Clearwater Seafoods Inc.,Corporates,Consumer Products,CAN,FCLONG,B+,,,N,2017-04-17,2017,10,19.905778894472363
,2017-04-03,598353,BCP VII Jade Holdco (Cayman) Ltd.,Corporates,Chemicals,CYM,STDLONG,B+,,,N,2017-04-03,2017,10,
293280.0,2020-09-15,598373,Direcional Engenharia S.A.,Corporates,Homebuilding,BRA,BRAZLONG,brAA+,,,N,2020-09-15,2020,22,14.015151515151516
,2017-07-10,598453,Chang Chun Petrochemical Co. Ltd.,Corporates,Chemicals,TWN,TAIWALONG,twAA-,,,N,2017-07-10,2017,20,20.166666666666668
122915.0,2017-04-03,598477,Alliance Resource Partners L.P.,Corporates,Metals & Mining,USA,FCLONG,BB+,,,N,2017-04-03,2017,13,16.573033707865168
,2017-07-10,598596,Chang Chun Plastics Co. Ltd.,Corporates,Chemicals,TWN,TAIWALONG,twAA-,,,N,2017-07-10,2017,20,20.166666666666668
,2017-04-07,598722,TecoStar Holdings Inc.,Corporates,Health Care,USA,FCLONG,B,,,N,2017-04-07,2017,9,16.573033707865168
,2017-04-14,598753,Deliver Buyer Inc.,Corporates,Commercial & Professional Services,USA,FCLONG,B,,,N,2017-04-14,2017,9,16.573033707865168
,2017-07-10,598799,Core & Main L.P.,Corporates,Building Materials,USA,FCLONG,B+,,,N,2017-07-10,2017,10,16.573033707865168
32547.0,2017-04-19,598915,Nexa Resources S.A.,Corporates,Metals & Mining,LUX,FCLONG,BB+,,,N,2017-04-19,2017,13,
317427.0,2017-04-10,598917,Nomad Foods Ltd.,Corporates,Consumer Products,VGB,FCLONG,BB-,,,N,2017-04-10,2017,11,
325237.0,2017-07-23,598979,OPC Energy Ltd.,Corporates,Electric,ISR,ISRLONG,ilA-,,,N,2017-07-23,2017,17,20.585365853658537
,2018-07-10,599014,Checkers Holdings Inc.,Corporates,Retailing,USA,STDLONG,B-,,,N,2018-07-10,2018,8,16.573033707865168
,2017-04-24,599256,"APC Automotive Technologies Intermediate Holdings, LLC",Corporates,Automobiles & Components,USA,FCLONG,B,,,N,2017-04-24,2017,9,16.573033707865168
,2017-04-27,599306,Equian Buyer Corp.,Corporates,Business and Consumer Services,USA,FCLONG,B,,,N,2017-04-27,2017,9,16.573033707865168
17639.0,2017-04-10,599353,American Homes 4 Rent,Corporates,Property & Real Estate,USA,STDLONG,BBB-,,,N,2017-04-10,2017,14,16.573033707865168
,2017-07-07,599513,Norican Global A/S,Corporates,Capital Goods,DNK,STDLONG,B,,,N,2017-07-07,2017,9,23.0
,2017-07-07,599534,Norican A/S,Corporates,Capital Goods,DNK,STDLONG,B,,,N,2017-07-07,2017,9,23.0
,2017-04-18,599744,Drax Group Holdings Ltd.,Corporates,Electric,GBR,STDLONG,BB+,,EE|UK,Y,2017-04-18,2017,13,19.52069716775599
100054.0,2017-05-09,599776,HOCHTIEF AG,Corporates,Capital Goods,DEU,FCLONG,BBB,,,N,2017-05-09,2017,15,20.928571428571427
,2017-04-19,599777,Finastra Ltd.,Corporates,Information Technology,CYM,FCLONG,B,,,N,2017-04-19,2017,9,
,2017-05-18,599779,Specialty Chemicals International B.V.,Corporates,Chemicals,NLD,FCLONG,B,,,N,2017-05-18,2017,9,22.387096774193548
32074.0,2017-06-28,599785,Exela Technologies Inc.,Corporates,Commercial & Professional Services,USA,FCLONG,B,,,N,2017-06-28,2017,9,16.573033707865168
,2017-04-28,599911,Transcendia Holdings Inc.,Corporates,Capital Goods,USA,FCLONG,B,,,N,2017-04-28,2017,9,16.573033707865168
,2017-04-27,600093,Coronado Group LLC,Corporates,Metals & Mining,USA,STDLONG,B-,,,N,2017-04-27,2017,8,16.573033707865168
,2017-07-31,600214,Encore Properties Ltd.,Corporates,Property & Real Estate,ISR,ISRLONG,ilBBB+,,,N,2017-07-31,2017,16,20.585365853658537
213290.0,2022-09-13,600238,Aguas Andinas S.A.,Corporates,Water,CHL,STDLONG,A-,,EE|UKE,Y,2022-09-13,2022,17,19.31578947368421
,2018-08-19,600255,Shanghai Lingang Economic Development (Group) Co. Ltd.,Corporates,Property & Real Estate,CHN,FCLONG,BBB+,,EE|UKE,Y,2018-08-19,2018,16,18.35483870967742
322067.0,2017-07-16,600278,Zheneng Jinjiang Environment Holding Co. Ltd.,Corporates,Electric,CYM,STDLONG,BB,,,N,2017-07-16,2017,12,
213269.0,2019-07-31,600462,Irani Papel e Embalagem S.A.,Corporates,Paper & Forest Products,BRA,BRAZLONG,brA-,,,N,2019-07-31,2019,17,14.2
315862.0,2017-06-16,600574,Globalworth Real Estate Investments Ltd.,Corporates,Property & Real Estate,GGY,STDLONG,BB+,,,N,2017-06-16,2017,13,21.2
,2017-04-27,600579,Truck Holdings Inc.,Corporates,Automobiles & Components,USA,STDLONG,B,,,N,2017-04-27,2017,9,16.573033707865168
232898.0,2017-06-15,600600,Carmila S.A.,Corporates,Property & Real Estate,FRA,FCLONG,BBB,,,N,2017-06-15,2017,15,19.90995260663507
17287.0,2017-06-27,600613,Sibanye Gold Ltd.,Corporates,Metals & Mining,ZAF,FCLONG,B+,,,N,2017-06-27,2017,10,16.5
,2017-05-08,600734,DiversiTech Holdings Inc.,Corporates,Building Materials,USA,STDLONG,B,,,N,2017-05-08,2017,9,16.573033707865168
,2017-05-11,600953,WP CityMD Bidco LLC,Corporates,Health Care,USA,FCLONG,B-,,,N,2017-05-11,2017,8,16.573033707865168
,2017-05-02,601037,ASP MCS Acquisition Corp.,Corporates,Business and Consumer Services,USA,FCLONG,B,,,N,2017-05-02,2017,9,16.573033707865168
,2018-07-09,601073,Kiwi VFS SUB I S.ar.l,Corporates,Business and Consumer Services,LUX,FCLONG,B,,,N,2018-07-09,2018,9,
34300.0,2017-05-15,601133,Verra Mobility Corp.,Corporates,Commercial & Professional Services,USA,FCLONG,B,,,N,2017-05-15,2017,9,16.573033707865168
289453.0,2017-06-16,601170,CRRC Corp. Ltd.,Corporates,Capital Goods,CHN,FCLONG,AA-,,,N,2017-06-16,2017,20,18.25925925925926
,2017-10-15,601220,Elion Resources Group Co. Ltd.,Corporates,Capital Goods,CHN,FCLONG,B,,,N,2017-10-15,2017,9,18.25925925925926
,2019-01-10,601225,International Park Holdings B.V.,Corporates,Media & Entertainment,ESP,FCLONG,B-,,,N,2019-01-10,2019,8,17.620462046204622
64848.0,2017-05-22,601229,"KMG Chemicals, Inc.",Corporates,Chemicals,USA,STDLONG,B,,,N,2017-05-22,2017,9,16.573033707865168
,2017-05-19,601433,CNAC Saturn (NL) BV,Corporates,Chemicals,CHE,STDLONG,BBB-,,,N,2017-05-19,2017,14,20.895833333333332
,2017-05-16,601482,Fetch Holdco LLC,Corporates,Capital Goods,USA,FCLONG,B,,,N,2017-05-16,2017,9,16.573033707865168
10195.0,2017-05-31,601495,Superior Industries International Inc.,Corporates,Automobiles & Components,USA,STDLONG,B,,,N,2017-05-31,2017,9,16.573033707865168
223003.0,2017-08-15,601503,CSL Ltd.,Corporates,Health Care,AUS,FCLONG,A-,,,N,2017-08-15,2017,17,22.077319587628867
,2019-12-02,601513,CAB,Corporates,Health Care,FRA,FCLONG,B-,,,N,2019-12-02,2019,8,19.89316239316239
,2017-05-17,601560,Millennium Park Intermediate LLC,Corporates,Media & Entertainment,USA,FCLONG,B-,,,N,2017-05-17,2017,8,16.573033707865168
,2017-05-24,601595,Rough Country LLC,Corporates,Automobiles & Components,USA,FCLONG,B,,,N,2017-05-24,2017,9,16.573033707865168
,2017-08-08,601693,WP/AV CH HOLDINGS II B.V.,Corporates,Information Technology,NLD,STDLONG,B,,,N,2017-08-08,2017,9,22.387096774193548
12833.0,2017-05-15,601774,Delek Logistics Partners L.P.,Corporates,Energy,USA,FCLONG,B+,,,N,2017-05-15,2017,10,16.573033707865168
,2017-05-23,601875,Greenrock Midco Ltd.,Corporates,Business and Consumer Services,GBR,FCLONG,B,,,N,2017-05-23,2017,9,19.52069716775599
,2017-05-23,601876,Greenrock Finance Inc.,Corporates,Business and Consumer Services,USA,STDLONG,B,,,N,2017-05-23,2017,9,16.573033707865168
275696.0,2017-06-14,601880,Aker BP ASA,Corporates,Energy,NOR,FCLONG,BB+,,,N,2017-06-14,2017,13,21.5
10297.0,2017-05-22,601919,TRC Cos. Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,B,,,N,2017-05-22,2017,9,16.573033707865168
,2017-05-31,601920,Medical Solutions Parent Holdings Inc.,Corporates,Health Care,USA,STDLONG,B,,,N,2017-05-31,2017,9,16.573033707865168
178698.0,2017-06-06,601956,AAC Holdings Inc.,Corporates,Health Care,USA,FCLONG,B-,,,N,2017-06-06,2017,8,16.573033707865168
27576.0,2017-05-31,602334,Simply Good Foods Co. (The),Corporates,Consumer Products,USA,STDLONG,B+,,,N,2017-05-31,2017,10,16.573033707865168
,2018-04-13,602413,P&ISWBidco GmbH,Corporates,Information Technology,DEU,STDLONG,B,,,N,2018-04-13,2018,9,20.928571428571427
,2017-05-25,602437,APP Holdings LP,Corporates,Automobiles & Components,CAN,FCLONG,B,,,N,2017-05-25,2017,9,19.905778894472363
,2017-06-07,602441,U.S. Anesthesia Partners Holdings Inc.,Corporates,Health Care,USA,STDLONG,B,,,N,2017-06-07,2017,9,16.573033707865168
65586.0,2017-06-08,602455,"Kofax, Inc.",Corporates,Information Technology,USA,STDLONG,B,,,N,2017-06-08,2017,9,16.573033707865168
,2017-06-08,602498,Switch Ltd.,Corporates,Telecom Services,USA,FCLONG,BB,,,N,2017-06-08,2017,12,16.573033707865168
286281.0,2017-07-13,602573,NEPI Rockcastle N.V.,Corporates,Property & Real Estate,NLD,STDLONG,BBB,,,N,2017-07-13,2017,15,22.387096774193548
140988.0,2017-05-25,602594,TriNet Group Inc.,Corporates,Commercial & Professional Services,USA,STDLONG,B+,,,N,2017-05-25,2017,10,16.573033707865168
,2017-05-25,602674,Compass Group International B.V.,Corporates,Business and Consumer Services,NLD,STDLONG,A,,,N,2017-05-25,2017,18,22.387096774193548
19649.0,2017-05-26,602766,Sabre Corp.,Corporates,Hotels & Gaming,USA,FCLONG,BB-,,,N,2017-05-26,2017,11,16.573033707865168
,2017-09-04,602806,Bach Finance Ltd.,Corporates,Business and Consumer Services,CYM,FCLONG,B,,,N,2017-09-04,2017,9,
,2017-09-11,602893,Yihua Enterprise (Group) Co. Ltd.,Corporates,Capital Goods,CHN,STDLONG,B,,,N,2017-09-11,2017,9,18.25925925925926
,2017-11-14,602913,UIRC - GSA (BVI) Ltd.,Corporates,Property & Real Estate,ISR,ISRLONG,ilBBB,,,N,2017-11-14,2017,15,20.585365853658537
,2017-07-26,603013,Banijay S.A.S.,Corporates,Media & Entertainment,FRA,STDLONG,B+,,,N,2017-07-26,2017,10,19.90995260663507
207224.0,2018-01-16,603113,GCL New Energy Holdings Ltd.,Corporates,Electric,BMU,STDLONG,BB-,,,N,2018-01-16,2018,11,19.4
,2017-06-09,603138,"New Werner Holding Co., Inc.",Corporates,Building Materials,USA,FCLONG,B,,,N,2017-06-09,2017,9,16.573033707865168
316869.0,2020-08-18,603253,Sawit Sumbermas Sarana Tbk. PT,Corporates,Consumer Products,IDN,FCLONG,CCC+,,,N,2020-08-18,2020,7,10.881188118811881
,2019-11-07,603337,Breitling Holdings S.a.r.l.,Corporates,Capital Goods,LUX,FCLONG,B,,,N,2019-11-07,2019,9,
,2017-06-06,603553,GHX Ultimate Parent Corp.,Corporates,Health Care,USA,FCLONG,B,,,N,2017-06-06,2017,9,16.573033707865168
326377.0,2018-05-07,603655,Zhenro Properties Group Ltd.,Corporates,Property & Real Estate,CYM,STDLONG,B,,,N,2018-05-07,2018,9,
,2017-12-05,603974,Hyperion Refinance S.a.r.l.,Corporates,Commercial & Professional Services,GBR,FCLONG,B,,EE|UK,Y,2017-12-05,2017,9,19.52069716775599
,2019-03-25,603975,Financiere Colisee SAS,Corporates,Health Care,FRA,FCLONG,B,,,N,2019-03-25,2019,9,19.89316239316239
,2017-06-21,603977,Aptim Corp.,Corporates,Capital Goods,USA,STDLONG,B,,,N,2017-06-21,2017,9,16.573033707865168
,2017-07-12,604093,Shandong Energy Group Co. Ltd.,Corporates,Building Materials,CHN,FCLONG,BB,,,N,2017-07-12,2017,12,18.25925925925926
,2017-08-02,604153,Hanwha Totalenergies Petrochemical Co. Ltd.,Corporates,Chemicals,KOR,FCLONG,BBB,,,N,2017-08-02,2017,15,18.44
211797.0,2017-08-11,604193,Steen & Strom AS,Corporates,Property & Real Estate,NOR,FCLONG,A-,,,N,2017-08-11,2017,17,21.5
,2018-03-06,604333,Qingdao China Prosperity State-owned Capital Operation (Group) Co. Ltd.,Corporates,Capital Goods,CHN,FCLONG,BBB-,,,N,2018-03-06,2018,14,18.35483870967742
,2017-06-14,604394,Canam Construction Inc.,Corporates,Building Materials,CAN,STDLONG,B,,,N,2017-06-14,2017,9,19.905778894472363
,2017-11-07,604453,Werner FinCo L.P.,Corporates,Building Materials,USA,STDLONG,B,,,N,2017-11-07,2017,9,16.573033707865168
,2017-10-02,604500,McLaren Group Ltd.,Corporates,Automobiles & Components,GBR,STDLONG,B,,,N,2017-10-02,2017,9,19.52069716775599
278806.0,2017-07-17,604514,DEMIRE Deutsche Mittelstand Real Estate AG,Corporates,Property & Real Estate,DEU,FCLONG,BB,,,N,2017-07-17,2017,12,20.928571428571427
,2017-09-15,604515,Financiere Efel SAS,Corporates,Capital Goods,FRA,FCLONG,B,,,N,2017-09-15,2017,9,19.90995260663507
,2017-06-19,604575,Parfums Holding Co. Inc.,Corporates,Capital Goods,USA,FCLONG,B,,,N,2017-06-19,2017,9,16.573033707865168
,2019-10-11,604640,IGT Holding IV AB,Corporates,Information Technology,SWE,STDLONG,B-,,,N,2019-10-11,2019,8,21.327102803738317
,2019-04-16,604674,Lexmark International II LLC,Corporates,Capital Goods,USA,STDLONG,CCC,,,N,2019-04-16,2019,6,16.573033707865168
12485.0,2017-06-23,604800,Altice USA Inc.,Corporates,Media & Entertainment,USA,STDLONG,B+,,,N,2017-06-23,2017,10,16.573033707865168
175376.0,2017-08-03,604817,Shutterfly LLC,Corporates,Media & Entertainment,USA,STDLONG,BB-,,,N,2017-08-03,2017,11,16.573033707865168
31823.0,2017-06-20,604835,Venator Materials PLC,Corporates,Chemicals,GBR,FCLONG,B+,,,N,2017-06-20,2017,10,19.52069716775599
,2017-06-21,605115,CMF S.p.A,Corporates,Commercial & Professional Services,ITA,STDLONG,B,,,N,2017-06-21,2017,9,17.55823293172691
20655.0,2017-06-23,605178,"XPLR Infrastructure, LP",Corporates,Electric,USA,FCLONG,BB,,,N,2017-06-23,2017,12,16.573033707865168
313844.0,2017-07-07,605275,Geo Energy Resources Ltd.,Corporates,Metals & Mining,SGP,FCLONG,B,,,N,2017-07-07,2017,9,23.0
278151.0,2017-09-07,605300,GeoPark Ltd.,Corporates,Energy,BMU,FCLONG,B,,,N,2017-09-07,2017,9,19.4
,2023-06-29,605354,Expleo Group,Corporates,Commercial & Professional Services,FRA,FCLONG,B-,,,N,2023-06-29,2023,8,19.890243902439025
,2017-07-12,605454,Annington Ltd.,Corporates,Property & Real Estate,GBR,STDLONG,BBB,,,N,2017-07-12,2017,15,19.52069716775599
,2017-06-26,605542,DexKo Global Inc.,Corporates,Media & Entertainment,USA,STDLONG,B,,,N,2017-06-26,2017,9,16.573033707865168
,2017-07-05,605596,"Viewpoint, Inc.",Corporates,Information Technology,USA,FCLONG,B-,,,N,2017-07-05,2017,8,16.573033707865168
,2017-06-29,605655,Maxar Technologies Ltd.,Corporates,Aerospace & Defense,CAN,STDLONG,BB,,,N,2017-06-29,2017,12,19.905778894472363
65944.0,2017-07-13,605656,Depomed Inc.,Corporates,Health Care,USA,FCLONG,B+,,,N,2017-07-13,2017,10,16.573033707865168
,2020-02-24,605694,Caldic Investments B.V.,Corporates,Chemicals,NLD,FCLONG,B,,,N,2020-02-24,2020,9,22.34375
32106.0,2017-06-29,605754,Baker Hughes Co.,Corporates,Energy,USA,STDLONG,A+,,,N,2017-06-29,2017,19,16.573033707865168
325920.0,2017-08-18,605843,GMexico Transportes S.A.B. de C.V.,Corporates,Transportation,MEX,CAVALLONG,mxAAA,,,N,2017-08-18,2017,23,17.320921985815602
,2017-07-12,605857,Diamond (BC) B.V.,Corporates,Chemicals,NLD,FCLONG,B,,,N,2017-07-12,2017,9,22.387096774193548
,2017-07-24,605891,Carestream Dental Technology Parent Ltd.,Corporates,Health Care,GBR,FCLONG,B,,,N,2017-07-24,2017,9,19.52069716775599
,2019-11-07,605955,Breitling Financing S.a.r.l.,Corporates,Capital Goods,LUX,FCLONG,B,,,N,2019-11-07,2019,9,
,2017-07-10,605970,Maxeda DIY Group B.V.,Corporates,Retailing,NLD,STDLONG,B-,,,N,2017-07-10,2017,8,22.387096774193548
103204.0,2017-07-12,606174,ASG Technologies Group Inc.,Corporates,Information Technology,USA,FCLONG,B,,,N,2017-07-12,2017,9,16.573033707865168
,2019-07-10,606214,Holding Socotec,Corporates,Commercial & Professional Services,FRA,FCLONG,B,,,N,2019-07-10,2019,9,19.89316239316239
64175.0,2017-07-12,606216,Lithia Motors Inc.,Corporates,Retailing,USA,FCLONG,BB+,,,N,2017-07-12,2017,13,16.573033707865168
,2023-06-29,606255,Expleo,Corporates,Commercial & Professional Services,FRA,STDLONG,B-,,,N,2023-06-29,2023,8,19.890243902439025
,2017-07-17,606258,Logix Intermediate Holding Corp.,Corporates,Telecom Services,USA,STDLONG,B,,,N,2017-07-17,2017,9,16.573033707865168
,2020-02-24,606260,Caldic Midco B.V.,Corporates,Chemicals,NLD,FCLONG,B,,,N,2020-02-24,2020,9,22.34375
,2021-07-20,606301,Sovos Compliance LLC,Corporates,Information Technology,USA,STDLONG,B-,,EE|UKE,Y,2021-07-20,2021,8,16.573033707865168
,2017-07-19,606314,Robertshaw Holdings S.a.r.l,Corporates,Capital Goods,LUX,FCLONG,B,,,N,2017-07-19,2017,9,
,2017-11-27,606355,Qingdao Conson Development (Group) Co. Ltd.,Corporates,Capital Goods,CHN,FCLONG,BBB,,,N,2017-11-27,2017,15,18.25925925925926
,2023-06-29,606396,Expleo Services,Corporates,Commercial & Professional Services,FRA,FCLONG,B-,,,N,2023-06-29,2023,8,19.890243902439025
,2017-08-21,606439,"AC Bebidas, S. de R.L. de C.V.",Corporates,Consumer Products,MEX,CAVALLONG,mxAAA,,,N,2017-08-21,2017,23,17.320921985815602
,2019-07-10,606474,Soco 1,Corporates,Commercial & Professional Services,FRA,FCLONG,B,,,N,2019-07-10,2019,9,19.89316239316239
120435.0,2017-07-13,606614,CareerBuilder LLC,Corporates,Commercial & Professional Services,USA,FCLONG,B,,,N,2017-07-13,2017,9,16.573033707865168
,2017-09-05,606654,Infopro Digital Group B.V.,Corporates,Media & Entertainment,FRA,FCLONG,B,,,N,2017-09-05,2017,9,19.90995260663507
210807.0,2017-07-18,606655,Beni Stabili SpA SIIQ,Corporates,Homebuilding,ITA,FCLONG,BBB-,,,N,2017-07-18,2017,14,17.55823293172691
,2017-08-23,606734,Archroma Holdings S.a.r.l.,Corporates,Chemicals,LUX,FCLONG,B,,,N,2017-08-23,2017,9,
286758.0,2017-08-24,606774,Construtora Tenda S/A,Corporates,Homebuilding,BRA,BRAZLONG,brA+,,,N,2017-08-24,2017,19,14.355263157894736
,2017-09-07,606994,Koninklijke FrieslandCampina N.V.,Corporates,Consumer Products,NLD,STDLONG,BBB+,,,N,2017-09-07,2017,16,22.387096774193548
28384.0,2017-08-13,607054,Sapiens International Corp. N.V.,Corporates,Information Technology,ISR,ISRLONG,ilA+,,,N,2017-08-13,2017,19,20.585365853658537
